,225,468,798,1269,1588,1693,2260,2285,2189,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-05-01 16:00:00,4.7502499825,1.2750000075,9.658249935,4.9807499925,9.38900018,6.522250057500001,4.333250045,3.7362499850000006,18.888999925,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,7,9,11,9,35,100,77,0.0,1022,11,10,207,23,HU1
2016-05-01 17:00:00,5.0832499275,1.2972500325,9.950249935,4.9387499975,9.766750105,5.955749987500001,5.2220000025,3.93900001,19.388999925,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,8,9,11,9,35,100,80,0.0,1022,11,10,206,22,HU1
2016-05-01 18:00:00,4.8609999425,1.3612500125,9.3499999075,4.9835000025,8.97774982,6.5079998974999995,5.2222499849999995,3.3082500125,18.194250099999998,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,8,8,11,8,34,100,83,0.0,1022,11,10,205,21,HU1
2016-05-01 19:00:00,3.9997500775,1.05575001275,8.422500105000001,4.382999927499999,7.42525017,6.3000000725,4.1390001175,3.091499985,16.55550005,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,8,8,10,8,36,100,85,0.0,1022,10,10,204,22,HU1
2016-05-01 20:00:00,3.166750015,0.7109999954999999,7.102750122500001,3.81374997,5.625,5.397250057500001,3.4442499850000003,2.5637499675,14.1112499,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,8,7,10,7,38,100,87,0.0,1021,10,10,204,23,HU1
2016-05-01 21:00:00,2.611,0.5414999945,6.2305000425,3.6027500024999997,5.2000001675,4.86374986,2.8057500125,2.3557499625,12.27775,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,8,6,9,6,40,100,90,0.0,1021,9,10,203,24,HU1
2016-05-01 22:00:00,2.16649994,0.41375000025,4.736500025,3.0692499875,3.8890000574999997,4.0165000575,2.36124998,1.7444999799999998,9.666749965,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,8,6,9,6,39,96,91,0.0,1021,9,10,201,23,HU1
2016-05-01 23:00:00,1.63925001,0.22774999975,3.869749995,2.463750035,2.961000025,3.0890000475,1.6945000325000001,1.25,7.749750135,11,2,0.0,10.4,2,29,03:07 AM,01:26 PM,05:25 AM,08:33 PM,8,6,9,6,37,92,92,0.0,1020,9,10,200,23,HU1
2016-05-02 00:00:00,1.1942499875,0.161000002,3.169499965,2.0527500225,2.286000015,2.5140000000000002,1.3332499850000001,1.0387500225,5.61100006,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,8,6,9,6,35,88,93,0.0,1020,9,10,199,22,HU1
2016-05-02 01:00:00,1.02774996975,0.12225000000000001,2.9169999075,1.9442500175,1.9887499500000003,2.06125003,0.9999999847500001,0.9582500167500001,4.916750072499999,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,8,6,9,6,37,92,93,0.0,1020,9,10,202,23,HU1
2016-05-02 02:00:00,1.0554999999999999,0.08625000175,2.7859999075,1.85325001,1.9110000425,2.0332500025,0.99999998475,0.969249993,4.333250045,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,7,10,7,39,96,94,0.0,1019,10,10,204,25,HU1
2016-05-02 03:00:00,1.1665,0.089000002,2.8724999700000002,1.849999995,1.8499999625,2.1417499775,1.0277499697499999,0.98625001375,4.36074996,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,7,10,7,41,100,95,0.1,1018,10,10,207,26,HU1
2016-05-02 04:00:00,1.3052499874999999,0.188749995,3.3664999325,1.9945000125,2.1695000525,2.2277500025,1.138749985,1.038750009,5.055749895,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,7,10,7,41,100,93,0.0,1018,10,10,202,26,HU1
2016-05-02 05:00:00,1.6945,0.263750002,4.2164998925,2.2554999899999997,3.1332499375,2.536000015,1.6944999675,1.32250002,7.055500029999999,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,7,10,7,40,100,91,0.0,1017,10,10,198,26,HU1
2016-05-02 06:00:00,2.6667499525,0.47500000899999995,6.3552499675,3.14475003,5.21125007,3.4972500225,2.8332499225000003,1.9109999825000001,10.97224997,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,8,11,8,39,100,89,0.0,1016,10,10,194,26,HU1
2016-05-02 07:00:00,4.083250045,0.8969999847499999,13.263750075,4.40275003,9.2055000175,5.41924989,4.111249925,3.31124997,18.749750125,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,8,11,8,44,99,88,0.0,1015,11,10,199,29,HU1
2016-05-02 08:00:00,5.38925004,1.3694999799999998,14.93100025,5.5967497825,12.902999874999999,6.9804999825,5.833500145,4.6195000425,23.61100005,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,10,9,12,9,49,98,87,0.0,1015,12,10,204,32,HU1
2016-05-02 09:00:00,6.0552498125,1.6637500225000001,16.236500075,5.7079999025,12.474750049999999,7.216500045,6.8054999125,5.3137500300000005,24.194250075,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,10,9,12,9,53,97,86,0.0,1014,12,10,209,35,HU1
2016-05-02 10:00:00,5.666749955,1.352749975,15.419500024999998,6.0804999775,11.033499974999998,6.980499985,5.972249985000001,4.935999987500001,22.861000075,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,10,9,12,9,51,98,85,0.0,1014,12,10,213,33,HU1
2016-05-02 11:00:00,4.333500085000001,1.2359999725000002,14.452499875,5.6307501475,9.2249999025,5.9804999825,5.36100006,4.18875003,20.027749999999997,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,10,10,13,10,49,99,85,0.0,1014,13,10,217,31,HU1
2016-05-02 12:00:00,3.8332500475,1.0890000305,12.011250024999999,5.433249952500001,8.2972500325,6.31649995,4.05550003,3.3084999925000003,17.86100005,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,10,10,13,10,46,100,84,0.0,1014,13,10,220,29,HU1
2016-05-02 13:00:00,3.5557500125,1.1527499849999998,10.019249927499999,5.39750001,6.997250082500001,5.310999990000001,3.83350003,3.2390000225,16.555500025,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,10,10,13,10,42,85,83,0.0,1014,13,10,233,28,HU1
2016-05-02 14:00:00,3.4442499874999997,0.8997500092499999,9.633500005,4.7275000525,6.911249995,5.585999965,4.1110000025,3.155500055,16.25,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,10,12,10,38,71,81,0.3,1013,12,9,246,26,HU1
2016-05-02 15:00:00,4.027750075,0.9360000045,11.1864999,4.3414999850000004,8.1719999325,5.3082500674999995,4.8334999100000005,2.9612500075,16.77775,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,9,10,12,10,34,56,80,0.4,1013,12,9,258,24,HU1
2016-05-02 16:00:00,4.75,0.9667500105,11.772000024999999,4.783499985,9.3999998575,5.2247499225,5.19449997,3.75300002,17.777750025,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,7,9,12,9,32,42,75,0.2,1013,12,9,261,22,HU1
2016-05-02 17:00:00,5.194250105,1.2639999975,13.502750025000001,5.025000005,10.166749955,4.9862500425,6.13925004,3.7829999925,20.722249975,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,6,9,11,9,31,28,70,0.0,1014,11,10,264,20,HU1
2016-05-02 18:00:00,4.72249985,1.25299999,12.033250075,4.7999999825,9.658499944999999,5.3665000225,6.305749895,3.722249985,19.777750025,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,4,8,11,8,29,15,66,0.0,1014,11,10,268,18,HU1
2016-05-02 19:00:00,4.194750127500001,1.1719999925,10.0752500025,4.396999985000001,8.50000012,4.5387500549999995,5.055749895,3.3527499425,17.833499924999998,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,4,7,9,7,33,15,68,0.0,1015,9,10,269,19,HU1
2016-05-02 20:00:00,3.44450003,0.8249999879999999,8.5639999825,3.4082500049999997,7.797000049999999,3.711000025,3.972250045,2.794499995,14.972000125,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,3,5,8,5,36,15,70,0.0,1015,8,10,270,20,HU1
2016-05-02 21:00:00,2.917000055,0.586000003,7.469250024999999,3.2252499475,6.2277500625,3.2335000050000002,3.527749955,2.3834999825,12.333499925000002,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,2,3,7,3,40,15,72,0.0,1016,7,10,271,22,HU1
2016-05-02 22:00:00,2.1387499549999998,0.3999999985,5.5917499975,2.713750035,3.899749935,2.67524999,2.2779999975,1.738999995,9.444250115,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,2,2,6,2,37,11,76,0.0,1017,6,10,265,20,HU1
2016-05-02 23:00:00,1.7780000275,0.16924999824999998,4.344750135,2.210999995,2.5780000075,1.8724999750000002,1.3052499899999999,1.199750035,6.583249927499999,13,7,0.0,11.5,3,22,03:37 AM,02:42 PM,05:23 AM,08:34 PM,2,2,5,2,34,7,80,0.0,1018,5,10,259,18,HU1
2016-05-03 00:00:00,1.22199997,0.1082500015,3.7392498275,2.0110000375,2.08625001,1.6360000074999999,1.05549998475,0.9724999675000001,4.9722501025,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,2,1,4,1,31,3,84,0.0,1018,4,10,253,17,HU1
2016-05-03 01:00:00,1.11099997,0.07525000175,3.6645001475,1.9192499825000002,1.8999999775,1.5387500225,0.888999999,0.86699999875,4.3055001475,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,2,0,4,0,31,3,86,0.0,1019,4,10,256,17,HU1
2016-05-03 02:00:00,1.05549995475,0.08350000175,3.4884999975,1.899999975,1.9305000000000003,1.5834999975,0.77799999725,0.9247500149999999,4.11100006,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,2,0,4,0,32,3,87,0.0,1019,4,10,259,17,HU1
2016-05-03 03:00:00,1.194249985,0.09450000175,3.752249925,1.8310000025000002,1.844500005,1.5417500149999999,0.9722499845000001,0.9775000205,4.528000115,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,2,0,4,0,32,4,88,0.0,1019,4,10,262,17,HU1
2016-05-03 04:00:00,1.4442499875,0.14699999824999999,4.544500005,1.98325001,2.8834999774999996,1.86375001,1.5,1.14150001125,6.2777498975,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,3,1,5,1,29,4,87,0.0,1020,5,10,253,16,HU1
2016-05-03 05:00:00,2.5555,0.59174999625,7.5527500199999995,2.7527500099999997,6.4530000675000005,3.2137500025000003,3.9165000325,2.272249995,11.138999969999999,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,3,2,5,2,27,4,86,0.0,1020,5,10,243,16,HU1
2016-05-03 06:00:00,4.5277501325000005,1.230749995,11.891749875,3.9417500199999997,10.655250052500001,5.30000007,5.749999999999999,3.9527499099999996,18.38899995,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,4,3,6,3,24,4,84,0.0,1021,6,10,233,16,HU1
2016-05-03 07:00:00,5.083250045,1.39450002,15.596999949999999,4.8752500425,11.191500175000002,5.210999965,5.3890000575000006,4.1222500225,21.16674995,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,4,4,8,4,26,10,78,0.0,1021,8,10,245,19,HU1
2016-05-03 08:00:00,5.0,1.2304999849999998,14.988999825000002,5.06675008,10.464,5.291749955,4.666749837499999,3.5335000174999998,20.11100005,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,4,6,9,6,28,15,71,0.0,1021,9,10,256,22,HU1
2016-05-03 09:00:00,4.5832499275,1.2057499870000001,14.122000074999999,4.850000055000001,8.983249902499999,4.838750005,4.30575013,3.394250035,18.555500025,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,4,7,10,7,29,20,65,0.0,1022,10,10,267,25,HU1
2016-05-03 10:00:00,4.611249925,1.196999995,14.027750025000001,4.5000000149999995,7.6027501825,4.444249987499999,3.972250045,2.783250035,17.361249925,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,4,8,11,8,29,28,64,0.0,1022,11,10,267,25,HU1
2016-05-03 11:00:00,3.94450003,1.05550001475,14.16424995,4.4469999825,7.177749992500001,4.5527499925,3.83350009,2.56100005,16.222250000000003,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,9,12,9,28,37,63,0.0,1023,12,10,266,24,HU1
2016-05-03 12:00:00,4.0554999125,0.8692500145,13.916999900000002,4.2220000475,6.711249945,4.3859999174999995,3.5832499875,2.5274999725000002,15.444499975,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,10,12,10,28,45,62,0.0,1023,12,10,266,24,HU1
2016-05-03 13:00:00,4.2220000025,0.880499989,13.897249900000002,4.21400003,6.388749957499999,4.661249875,3.2499999975,2.733500005,14.944749850000001,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,10,12,10,28,37,62,0.0,1023,12,10,268,24,HU1
2016-05-03 14:00:00,4.4169999975000005,0.9805000125,14.902999900000001,4.152749999999999,6.9277498725,4.699749945,2.8887500175,2.7110000275,14.361000075,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,10,13,10,29,30,61,0.2,1023,12,9,270,24,HU1
2016-05-03 15:00:00,5.30550003,0.880500004,15.555499950000002,4.222250065000001,8.160999892500001,4.39450002,3.889000055,3.0252500175000003,15.916500074999998,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,10,13,10,30,22,61,0.3,1023,13,9,272,24,HU1
2016-05-03 16:00:00,5.36100006,1.1360000074999999,16.324750124999998,4.42500001,9.341749907499999,4.4055000575,4.9724999675,3.2027500275,17.444250075,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,10,12,10,28,18,63,0.1,1023,12,9,271,21,HU1
2016-05-03 17:00:00,6.1664999725000005,0.9054999945,16.47224995,5.277750042499999,9.8637497475,4.8917499775,5.889250039999999,3.3335000275,19.750249850000003,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,9,11,9,27,14,65,0.0,1024,11,10,269,19,HU1
2016-05-03 18:00:00,6.5277498975,1.1192500275000001,15.158250225,4.896999955,10.2805001825,5.3249999275,5.916499855,3.69724995,19.416749950000003,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,5,9,11,9,25,10,67,0.0,1024,11,10,268,16,HU1
2016-05-03 19:00:00,5.0277500150000005,1.19174999,12.0025001275,4.525000035,10.1110003125,5.0332499725,5.38899994,3.533249975,16.944250099999998,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,4,7,9,7,24,14,72,0.0,1025,9,10,268,14,HU1
2016-05-03 20:00:00,4.3887499575,1.01124999,9.597749857500002,3.958000035,8.3527502975,4.6167501225,4.416750015,3.12225002,15.416749975,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,4,5,7,5,24,19,77,0.0,1025,7,10,268,12,HU1
2016-05-03 21:00:00,3.277750015,0.76675000775,7.68350002,3.5109999475,6.36675,3.9557500475,3.6942499875,2.51125002,12.22225,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,3,3,6,3,23,24,82,0.0,1026,6,10,268,11,HU1
2016-05-03 22:00:00,2.2222500125000004,0.4640000015,5.974500147500001,3.0252499874999996,3.9917499425,3.2164999825,2.13900003,1.7695000500000002,8.722249985000001,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,2,3,5,3,19,26,83,0.0,1026,5,10,255,9,HU1
2016-05-03 23:00:00,1.722500025,0.27199999999999996,4.8554999825,2.5612499724999997,2.9360000475000003,2.36099994,1.3887499875,1.2585000075000001,6.333250045,13,4,0.0,14.5,3,15,04:04 AM,04:03 PM,05:21 AM,08:36 PM,2,3,4,3,16,29,85,0.0,1026,4,10,242,7,HU1
2016-05-04 00:00:00,1.2219999700000002,0.150249999,4.26150012,2.29425001,2.3057500125,2.2197499874999997,0.9722499845000001,0.9692500079999999,4.83349991,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,2,2,4,2,12,32,86,0.0,1027,3,10,230,6,HU1
2016-05-04 01:00:00,1.138749955,0.1362500005,4.022000105,2.1722500025,2.166750015,2.097250045,0.777999997,0.9165000022500001,4.1665000899999995,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,1,2,4,2,15,31,84,0.0,1026,4,10,218,7,HU1
2016-05-04 02:00:00,1.1942499549999999,0.11375000124999998,3.8555000149999996,2.11674997,2.17750001,2.0724999275,0.833499998,0.9222500025,4.00000006,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,1,2,4,2,19,30,82,0.0,1026,4,10,206,9,HU1
2016-05-04 03:00:00,1.2497499875,0.125,4.127500057500001,2.12224996,2.0969999999999995,2.011000035,0.8612499985000001,0.94724998,4.3332499275,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,1,2,4,2,22,29,80,0.0,1026,4,10,195,10,HU1
2016-05-04 04:00:00,1.388749985,0.2057500035,4.936500135,2.36925,3.0222500549999998,2.13625002,1.5277500174999998,1.128000022,6.1664999725000005,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,2,3,5,3,21,25,78,0.0,1026,5,10,190,11,HU1
2016-05-04 05:00:00,2.3332500175,0.6499999985,7.6552501925,3.12224996,6.280750037499999,3.1332499975,3.4722500425000002,2.3084999625,11.222249975,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,2,4,6,4,20,21,76,0.0,1026,6,10,185,11,HU1
2016-05-04 06:00:00,4.722250045,1.54975,12.397000274999998,3.96374993,10.3359999725,5.12199998,5.722500085,3.966499985,18.777750025,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,3,4,7,4,19,16,74,0.0,1026,7,10,181,12,HU1
2016-05-04 07:00:00,5.194250105,1.4887499800000001,14.911000000000001,4.3667500025,11.538749925000001,5.2887499325,5.499999882499999,4.0222499375,22.41674995,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,4,6,8,6,20,17,71,0.0,1026,8,10,186,15,HU1
2016-05-04 08:00:00,5.055500030000001,1.158249975,14.294249975,4.5947499574999995,10.144500027500001,5.0334999575,4.9445000875,4.144500015,19.694499975,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,4,8,10,8,22,18,69,0.0,1026,10,10,190,17,HU1
2016-05-04 09:00:00,5.13899994,1.286249995,14.89125005,4.7475,7.991500137499999,4.9444999725,3.8055000325,3.8527499425,19.694499975,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,5,9,12,9,24,19,66,0.0,1025,12,10,195,20,HU1
2016-05-04 10:00:00,5.3887499575,1.2030000075,15.09950005,4.2615000175,7.333250047499999,4.338750005,3.694249985,3.3777499775,18.694499975,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,6,10,12,10,24,20,64,0.0,1025,12,10,196,20,HU1
2016-05-04 11:00:00,5.111250160000001,1.06674999,16.461249950000003,4.7055000074999995,6.238999965,4.9585000274999995,3.1944999675,2.9362500325,16.972000125,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,6,12,13,12,24,21,61,0.0,1025,13,10,197,20,HU1
2016-05-04 12:00:00,4.750250100000001,0.766749993,16.252749950000002,5.2195000175,5.9277499925,4.447250007499999,3.4442499875,3.030499995,16.305500025,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,6,13,14,13,24,22,58,0.0,1025,14,10,198,21,HU1
2016-05-04 13:00:00,5.166499855,0.8609999865,15.616999774999998,5.1887501025,6.1445000174999995,4.1500000375,3.222000005,2.597249985,15.194499975,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,7,14,15,14,26,18,59,0.0,1024,15,10,197,22,HU1
2016-05-04 14:00:00,5.472249985,0.696999997,15.705499925,5.18350002,6.4557499875,4.3000000725000005,3.05549997,2.61374998,15.1945,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,7,14,15,14,29,15,60,0.0,1024,15,10,197,23,HU1
2016-05-04 15:00:00,6.1390000575000006,0.77799998225,16.802999899999996,5.3360000275,8.274999855,4.36125004,4.194249987499999,2.8502500050000004,15.88899995,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,8,15,15,15,31,11,61,0.0,1023,15,10,196,24,HU1
2016-05-04 16:00:00,5.555750012500001,1.152749955,18.2079998,5.0700000825,9.4417498125,5.2914999725000005,4.9167500725,3.7219999425,18.472000100000002,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,8,14,15,14,28,14,64,0.0,1023,15,10,190,21,HU1
2016-05-04 17:00:00,6.666749955,1.4832499925,18.5190001,6.064249932499999,10.500000015000001,5.3165000675,6.1112500425,3.4835000050000002,19.583499924999998,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,8,14,14,14,26,17,68,0.0,1023,14,10,183,17,HU1
2016-05-04 18:00:00,6.138750075,1.6222499899999998,16.37225005,5.655499964999999,11.3917501,5.20300007,6.3335000275,3.902749955,20.0,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,9,13,14,13,23,20,71,0.0,1022,14,10,177,13,HU1
2016-05-04 19:00:00,5.416499855,0.9584999970000001,13.4805001,5.1304999875,9.3527500625,4.8780001424999995,5.500000117500001,3.8942499775000003,19.138750075,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,8,11,12,11,26,15,75,0.0,1022,12,10,177,13,HU1
2016-05-04 20:00:00,3.8052500475,0.8862500050000001,11.227499974999999,5.0780000675,7.52799988,4.05825001,4.6387499575,2.9555000075,16.416500075,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,8,9,11,9,28,9,80,0.0,1022,11,10,177,14,HU1
2016-05-04 21:00:00,3.111250045,0.6774999885,9.0360001075,3.88049999,5.789000155,3.3612500425,3.6107500225,2.6225000025,13.0,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,7,7,10,7,31,3,84,0.0,1022,10,10,177,15,HU1
2016-05-04 22:00:00,2.2499999375,0.48050000549999994,6.910750032499999,3.3947499975,3.713749945,2.730499985,2.3612500125,1.7779999675,9.08349991,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,7,7,9,7,33,4,85,0.0,1022,9,10,175,16,HU1
2016-05-04 23:00:00,1.5277500174999998,0.16374999675000002,5.2052499625,2.90599996,2.291749955,1.93625003,1.55574998,1.1167500000000001,6.4722499849999995,15,3,0.0,14.5,3,8,04:31 AM,05:26 PM,05:19 AM,08:38 PM,6,6,8,6,35,6,85,0.0,1023,8,10,173,17,HU1
2016-05-05 00:00:00,1.194249955,0.09425000075000001,4.5577499275,2.497749985,1.533250035,1.7414999899999999,1.0832499845,1.02499996375,5.0557500125,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,6,5,8,5,38,8,85,0.0,1023,8,10,171,19,HU1
2016-05-05 01:00:00,1.05549997,0.09725000199999999,4.271750005,2.14474997,1.36675,1.5499999825000002,0.833499998,0.8835000097500001,4.58349991,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,5,4,7,4,37,6,83,0.0,1022,7,10,175,18,HU1
2016-05-05 02:00:00,1.0277499697499999,0.125,4.2497500775,2.1110000025,1.3585000025,1.580500005,0.7224999965,0.869749993,4.4445000875,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,4,4,7,4,36,4,82,0.0,1022,7,10,178,18,HU1
2016-05-05 03:00:00,1.1664999699999998,0.11950000175,4.3500000825,2.12225002,1.38075,1.5914999849999998,0.8334999980000001,0.90850000075,4.63899994,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,3,3,6,3,35,2,80,0.0,1022,6,10,182,18,HU1
2016-05-05 04:00:00,1.3887499875,0.20850000175,5.5444998575,2.2335000175,2.1915000075,1.87224996,1.527750015,1.1639999744999998,6.416749955,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,3,4,7,4,31,3,78,0.0,1022,7,10,183,16,HU1
2016-05-05 05:00:00,2.4445,0.75299997725,8.2552501025,3.0779999475000004,5.97775006,3.1165000225,3.80550003,2.524750025,10.944749850000001,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,3,4,7,4,27,4,76,0.0,1022,7,10,184,15,HU1
2016-05-05 06:00:00,4.6667500725,1.37774998,14.219250025000001,4.586250005,10.47774984,5.1917500475,6.027750132500001,4.0497499725,17.9720001,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,3,5,7,5,23,5,73,0.0,1022,7,10,185,14,HU1
2016-05-05 07:00:00,5.2777501325000005,1.408499985,17.83625,5.330250115000001,10.308499805,5.377750042499999,5.749999882499999,4.333250045,22.0,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,3,7,9,7,23,5,68,0.0,1022,9,10,187,15,HU1
2016-05-05 08:00:00,5.1945000875,1.30825001,17.419250175,5.441500037500001,9.327999825,4.930750010000001,5.0,3.788749935,20.194499975,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,4,9,11,9,22,5,63,0.0,1021,11,10,190,17,HU1
2016-05-05 09:00:00,5.75,1.2417500000000001,18.41100005,5.6999999875,9.2887499325,4.202499985,3.9442499875,3.7335000625,18.972249974999997,17,6,0.0,14.5,4,0,05:00 AM,06:50 PM,05:17 AM,08:40 PM,4,10,12,10,22,5,57,0.0,1021,12,10,192,18,HU1
